# Selection     : all 
# Volume        : 2.33333000e+00
# Time          	minMag(U)	location	cell
0.194904        	7.30500032e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.204843        	7.23246064e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.214783        	7.16547762e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.224722        	7.10371451e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.234661        	7.04679794e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.244601        	6.99434402e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.25454         	6.94597857e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.26448         	6.90134987e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.274419        	6.86013210e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.284359        	6.82202153e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.294298        	6.78674659e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.304238        	6.75406533e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.314177        	6.72376314e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.324117        	6.69564889e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.334056        	6.66954879e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.343996        	6.64530030e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.353935        	6.62274610e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.363874        	6.60173753e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.373814        	6.58213693e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.383753        	6.56381865e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.393693        	6.54667053e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.403632        	6.53058907e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.413572        	6.51547723e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.423511        	6.50124419e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.433451        	6.48780598e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.44339         	6.47508616e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.45333         	6.46301601e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.463269        	6.45153321e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.473209        	6.44058066e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.483148        	6.43010599e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.493087        	6.42006132e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.503027        	6.41040334e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.512966        	6.40109362e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.522906        	6.39209803e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.532845        	6.38338599e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.542785        	6.37492991e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.552724        	6.36670471e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.562664        	6.35868769e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.572603        	6.35085842e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.582543        	6.34319867e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.592482        	6.33569224e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.602422        	6.32832360e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.612361        	6.32107218e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.6223          	6.31391875e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.63224         	6.30684645e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.642179        	6.29984100e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.652119        	6.29289078e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.662058        	6.28598661e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.671998        	6.27912158e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.681937        	6.27229075e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.691877        	6.26549079e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.701816        	6.25871974e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.711756        	6.25197676e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.721695        	6.24526185e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.731635        	6.23857573e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.741574        	6.23191968e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.751513        	6.22529536e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.761453        	6.21870472e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.771392        	6.21214993e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.781332        	6.20563322e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.791271        	6.19915687e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.801211        	6.19272309e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.81115         	6.18633351e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.82109         	6.17999048e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.831029        	6.17369593e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.840969        	6.16745099e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.850908        	6.16125614e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.860848        	6.15511144e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.870787        	6.14901678e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.880726        	6.14297197e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.890666        	6.13697691e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.900605        	6.13103159e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.910545        	6.12513607e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.920484        	6.11929049e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.930424        	6.11349507e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.940363        	6.10775005e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.950303        	6.10205572e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.960242        	6.09641236e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.970182        	6.09082028e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.980121        	6.08527980e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
0.990061        	6.07979122e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1               	6.07435477e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.01            	6.06893885e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.02            	6.06357586e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.03            	6.05826618e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.04            	6.05301002e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.05            	6.04780749e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.06            	6.04265855e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.07            	6.03756312e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.08            	6.03252106e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.09            	6.02753213e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.1             	6.02259604e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.11            	6.01771240e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.12            	6.01288077e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.13            	6.00810058e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.14            	6.00337113e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.15            	5.99869160e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.16            	5.99406104e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.17            	5.98947843e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.18            	5.98494272e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.19            	5.98045289e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.2             	5.97600796e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.21            	5.97160695e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.22            	5.96724895e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.23            	5.96293312e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.24            	5.95865864e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.25            	5.95442475e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.26            	5.95023076e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.27            	5.94607595e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.28            	5.94195971e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.29            	5.93788144e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.3             	5.93384060e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.31            	5.92983665e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.32            	5.92586909e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.33            	5.92193745e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.34            	5.91804127e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.35            	5.91418017e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.36            	5.91035376e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.37            	5.90656161e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.38            	5.90280334e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.39            	5.89907856e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.4             	5.89538692e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.41            	5.89172797e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.42            	5.88810134e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.43            	5.88450663e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.44            	5.88094348e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.45            	5.87741149e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.46            	5.87391026e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.47            	5.87043936e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.48            	5.86699833e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.49            	5.86358663e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.5             	5.86020379e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.51            	5.85684930e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.52            	5.85352262e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.53            	5.85022318e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.54            	5.84695044e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.55            	5.84370388e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.56            	5.84048294e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.57            	5.83728714e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.58            	5.83411601e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.59            	5.83096913e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.6             	5.82784609e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.61            	5.82474652e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.62            	5.82167007e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.63            	5.81861639e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.64            	5.81558517e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.65            	5.81257607e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.66            	5.80958883e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.67            	5.80662321e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.68            	5.80367899e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.69            	5.80075595e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.7             	5.79785386e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.71            	5.79497245e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.72            	5.79211151e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.73            	5.78927080e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.74            	5.78645013e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.75            	5.78364930e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.76            	5.78086812e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.77            	5.77810641e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.78            	5.77536399e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.79            	5.77264068e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.8             	5.76993630e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.81            	5.76725066e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.82            	5.76458351e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.83            	5.76193465e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.84            	5.75930393e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.85            	5.75669114e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.86            	5.75409608e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.87            	5.75151851e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.88            	5.74895812e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.89            	5.74641462e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.9             	5.74388776e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.91            	5.74137728e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.92            	5.73888291e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.93            	5.73640441e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.94            	5.73394154e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.95            	5.73149407e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.96            	5.72906180e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.97            	5.72664452e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.98            	5.72424203e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
1.99            	5.72185415e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2               	5.71948065e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.01            	5.71712133e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.02            	5.71477604e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.03            	5.71244468e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.04            	5.71012709e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.05            	5.70782310e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.06            	5.70553261e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.07            	5.70325546e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.08            	5.70099154e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.09            	5.69874073e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.1             	5.69650293e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.11            	5.69427803e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.12            	5.69206591e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.13            	5.68986647e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.14            	5.68767962e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.15            	5.68550530e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.16            	5.68334342e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.17            	5.68119388e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.18            	5.67905659e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.19            	5.67693145e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.2             	5.67481827e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.21            	5.67271687e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.22            	5.67062712e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.23            	5.66854886e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.24            	5.66648194e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.25            	5.66442620e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.26            	5.66238150e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.27            	5.66034771e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.28            	5.65832471e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.29            	5.65631239e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.3             	5.65431066e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.31            	5.65231936e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.32            	5.65033840e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.33            	5.64836765e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.34            	5.64640700e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.35            	5.64445632e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.36            	5.64251552e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.37            	5.64058446e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.38            	5.63866292e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.39            	5.63675062e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.4             	5.63484810e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.41            	5.63295595e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.42            	5.63107421e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.43            	5.62920272e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.44            	5.62734128e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.45            	5.62548966e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.46            	5.62364764e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.47            	5.62181499e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.48            	5.61999147e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.49            	5.61817682e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.5             	5.61637081e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.51            	5.61457322e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.52            	5.61278382e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.53            	5.61100240e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.54            	5.60922888e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.55            	5.60746321e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.56            	5.60570538e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.57            	5.60395535e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.58            	5.60221306e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.59            	5.60047841e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.6             	5.59875132e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.61            	5.59703166e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.62            	5.59531930e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.63            	5.59361410e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.64            	5.59191592e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.65            	5.59022461e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.66            	5.58854004e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.67            	5.58686206e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.68            	5.58519056e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.69            	5.58352544e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.7             	5.58186667e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.71            	5.58021424e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.72            	5.57856822e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.73            	5.57692870e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.74            	5.57529581e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.75            	5.57366972e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.76            	5.57205051e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.77            	5.57043849e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.78            	5.56883392e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.79            	5.56723706e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.8             	5.56564824e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.81            	5.56406781e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.82            	5.56249621e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.83            	5.56093391e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.84            	5.55938142e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
2.85            	5.55783948e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
