# Selection     : all 
# Volume        : 2.33333000e+00
# Time          	minMag(U)	location	cell
61              	5.46780907e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
62              	5.47021778e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
63              	5.47238180e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
64              	5.47432102e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
65              	5.47605435e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
66              	5.47759993e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
67              	5.47897490e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
68              	5.48019542e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
69              	5.48127653e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
70              	5.48223221e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
71              	5.48307532e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
72              	5.48381768e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
73              	5.48446998e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
74              	5.48504188e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
75              	5.48554198e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
76              	5.48597791e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
77              	5.48635637e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
78              	5.48668314e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
79              	5.48696320e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
80              	5.48720083e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
81              	5.48739970e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
82              	5.48756294e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
83              	5.48769345e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
84              	5.48779335e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
85              	5.48786479e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
86              	5.48790987e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
87              	5.48793062e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
88              	5.48792905e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
89              	5.48790720e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
90              	5.48786721e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
91              	5.48781123e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
92              	5.48774149e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
93              	5.48766021e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
94              	5.48756961e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
95              	5.48747183e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
96              	5.48736893e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
97              	5.48726284e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
98              	5.48715533e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
99              	5.48704796e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
100             	5.48694214e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
101             	5.48683904e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
102             	5.48673966e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
103             	5.48664475e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
104             	5.48655491e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
105             	5.48647054e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
106             	5.48639190e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
107             	5.48631910e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
108             	5.48625213e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
109             	5.48619087e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
110             	5.48613516e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
111             	5.48608471e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
112             	5.48603926e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
113             	5.48599845e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
114             	5.48596197e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
115             	5.48592944e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
116             	5.48590054e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
117             	5.48587491e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
118             	5.48585226e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
119             	5.48583225e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
120             	5.48581463e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
121             	5.48579912e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
122             	5.48578550e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
123             	5.48577352e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
124             	5.48576301e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
125             	5.48575377e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
126             	5.48574568e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
127             	5.48573854e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
128             	5.48573229e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
129             	5.48572677e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
130             	5.48572194e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
131             	5.48571765e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
132             	5.48571390e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
133             	5.48571056e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
134             	5.48570763e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
135             	5.48570500e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
136             	5.48570270e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
137             	5.48570063e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
138             	5.48569880e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
139             	5.48569713e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
140             	5.48569564e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
141             	5.48569426e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
142             	5.48569301e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
143             	5.48569184e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
144             	5.48569077e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
145             	5.48568974e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
146             	5.48568880e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
147             	5.48568788e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
148             	5.48568703e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
149             	5.48568620e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
150             	5.48568542e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
151             	5.48568465e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
152             	5.48568394e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
153             	5.48568323e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
154             	5.48568255e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
155             	5.48568187e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
156             	5.48568121e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
157             	5.48568054e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
158             	5.48567989e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
159             	5.48567923e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
160             	5.48567859e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
161             	5.48567794e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
162             	5.48567730e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
163             	5.48567666e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
164             	5.48567603e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
165             	5.48567541e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
166             	5.48567481e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
167             	5.48567420e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
168             	5.48567362e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
169             	5.48567303e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
170             	5.48567245e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
171             	5.48567186e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
172             	5.48567129e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
173             	5.48567072e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
174             	5.48567016e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
175             	5.48566960e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
176             	5.48566907e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
177             	5.48566853e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
178             	5.48566801e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
179             	5.48566748e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
180             	5.48566699e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
181             	5.48566647e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
182             	5.48566599e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
183             	5.48566549e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
184             	5.48566501e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
185             	5.48566452e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
186             	5.48566405e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
187             	5.48566357e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
188             	5.48566311e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
189             	5.48566263e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
190             	5.48566217e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
191             	5.48566170e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
192             	5.48566125e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
193             	5.48566078e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
194             	5.48566033e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
195             	5.48565986e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
196             	5.48565942e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
197             	5.48565895e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
198             	5.48565851e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
199             	5.48565804e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
200             	5.48565760e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
201             	5.48565713e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
202             	5.48565669e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
203             	5.48565622e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
204             	5.48565578e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
205             	5.48565531e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
206             	5.48565487e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
207             	5.48565440e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
208             	5.48565395e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
209             	5.48565349e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
210             	5.48565304e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
211             	5.48565257e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
212             	5.48565212e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
213             	5.48565166e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
214             	5.48565121e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
215             	5.48565075e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
216             	5.48565031e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
217             	5.48564985e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
218             	5.48564941e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
219             	5.48564895e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
220             	5.48564851e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
221             	5.48564806e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
222             	5.48564762e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
223             	5.48564717e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
224             	5.48564674e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
225             	5.48564629e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
226             	5.48564587e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
227             	5.48564542e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
228             	5.48564500e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
229             	5.48564456e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
230             	5.48564414e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
231             	5.48564371e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
232             	5.48564329e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
233             	5.48564286e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
234             	5.48564245e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
235             	5.48564203e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
236             	5.48564162e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
237             	5.48564120e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
238             	5.48564081e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
239             	5.48564039e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
240             	5.48563999e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
241             	5.48563958e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
242             	5.48563919e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
243             	5.48563878e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
244             	5.48563839e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
245             	5.48563798e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
246             	5.48563760e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
247             	5.48563720e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
248             	5.48563681e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
249             	5.48563641e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
250             	5.48563604e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
251             	5.48563564e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
252             	5.48563526e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
253             	5.48563487e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
254             	5.48563450e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
255             	5.48563412e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
256             	5.48563375e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
257             	5.48563337e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
258             	5.48563301e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
259             	5.48563263e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
260             	5.48563227e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
261             	5.48563190e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
262             	5.48563154e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
263             	5.48563117e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
264             	5.48563082e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
265             	5.48563045e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
266             	5.48563011e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
267             	5.48562974e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
268             	5.48562940e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
269             	5.48562904e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
270             	5.48562870e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
271             	5.48562834e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
272             	5.48562801e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
273             	5.48562765e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
274             	5.48562732e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
275             	5.48562697e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
276             	5.48562664e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
277             	5.48562629e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
278             	5.48562596e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
279             	5.48562561e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
280             	5.48562529e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
281             	5.48562494e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
282             	5.48562462e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
283             	5.48562428e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
284             	5.48562396e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
285             	5.48562362e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
286             	5.48562330e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
287             	5.48562297e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
288             	5.48562265e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
289             	5.48562232e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
290             	5.48562200e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
291             	5.48562167e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
292             	5.48562137e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
293             	5.48562104e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
294             	5.48562073e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
295             	5.48562041e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
296             	5.48562010e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
297             	5.48561978e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
298             	5.48561948e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
299             	5.48561917e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
300             	5.48561887e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
301             	5.48561855e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
302             	5.48561826e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
303             	5.48561795e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
304             	5.48561766e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
305             	5.48561735e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
306             	5.48561706e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
307             	5.48561675e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
308             	5.48561647e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
309             	5.48561616e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
310             	5.48561588e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
311             	5.48561558e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
312             	5.48561530e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
313             	5.48561500e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
314             	5.48561472e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
315             	5.48561443e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
316             	5.48561415e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
317             	5.48561386e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
318             	5.48561359e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
319             	5.48561330e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
320             	5.48561303e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
321             	5.48561274e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
322             	5.48561247e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
