# Selection     : all 
# Volume        : 2.33333000e+00
# Time          	maxMag(U)	location	cell
63              	1.00391324e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
64              	1.00386055e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
65              	1.00391302e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
66              	1.00386032e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
67              	1.00391301e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
68              	1.00386027e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
69              	1.00391312e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
70              	1.00386031e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
71              	1.00391331e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
72              	1.00386035e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
73              	1.00391350e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
74              	1.00386034e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
75              	1.00391376e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
76              	1.00386021e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
77              	1.00391414e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
78              	1.00386004e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
79              	1.00391423e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
80              	1.00386005e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
81              	1.00391425e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
82              	1.00385999e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
83              	1.00391423e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
84              	1.00385995e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
85              	1.00391426e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
86              	1.00385997e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
87              	1.00391435e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
88              	1.00386001e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
89              	1.00391443e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
90              	1.00386005e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
91              	1.00391453e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
92              	1.00386004e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
93              	1.00391460e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
94              	1.00385998e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
95              	1.00391474e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
96              	1.00385979e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
97              	1.00391502e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
98              	1.00385952e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
99              	1.00391515e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
100             	1.00385945e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
101             	1.00391515e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
102             	1.00385938e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
103             	1.00391511e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
104             	1.00385929e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
105             	1.00391507e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
106             	1.00385927e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
107             	1.00391511e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
108             	1.00385932e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
109             	1.00391519e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
110             	1.00385939e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
111             	1.00391531e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
112             	1.00385947e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
113             	1.00391539e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
114             	1.00385951e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
115             	1.00391543e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
116             	1.00385949e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
117             	1.00391542e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
118             	1.00385944e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
119             	1.00391543e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
120             	1.00385936e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
121             	1.00391547e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
122             	1.00385922e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
123             	1.00391562e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
124             	1.00385896e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
125             	1.00391599e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
126             	1.00385870e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
127             	1.00391608e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
128             	1.00385867e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
129             	1.00391608e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
130             	1.00385859e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
131             	1.00391601e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
132             	1.00385851e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
133             	1.00391597e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
134             	1.00385849e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
135             	1.00391601e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
136             	1.00385854e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
137             	1.00391610e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
138             	1.00385864e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
139             	1.00391621e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
140             	1.00385872e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
141             	1.00391629e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
142             	1.00385878e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
143             	1.00391633e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
144             	1.00385879e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
145             	1.00391632e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
146             	1.00385877e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
147             	1.00391629e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
148             	1.00385873e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
149             	1.00391624e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
150             	1.00385869e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
151             	1.00391621e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
152             	1.00385865e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
153             	1.00391618e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
154             	1.00385862e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
155             	1.00391618e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
156             	1.00385861e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
157             	1.00391619e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
158             	1.00385860e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
159             	1.00391620e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
160             	1.00385859e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
161             	1.00391621e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
162             	1.00385859e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
163             	1.00391624e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
164             	1.00385859e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
165             	1.00391628e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
166             	1.00385858e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
167             	1.00391633e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
168             	1.00385854e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
169             	1.00391640e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
170             	1.00385844e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
171             	1.00391658e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
172             	1.00385820e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
173             	1.00391701e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
174             	1.00385791e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
175             	1.00391721e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
176             	1.00385788e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
177             	1.00391723e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
178             	1.00385780e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
179             	1.00391713e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
180             	1.00385766e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
181             	1.00391701e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
182             	1.00385758e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
183             	1.00391699e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
184             	1.00385759e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
185             	1.00391705e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
186             	1.00385768e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
187             	1.00391717e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
188             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
189             	1.00391727e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
190             	1.00385787e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
191             	1.00391734e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
192             	1.00385791e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
193             	1.00391735e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
194             	1.00385791e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
195             	1.00391734e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
196             	1.00385788e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
197             	1.00391729e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
198             	1.00385784e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
199             	1.00391725e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
200             	1.00385780e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
201             	1.00391721e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
202             	1.00385777e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
203             	1.00391719e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
204             	1.00385774e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
205             	1.00391717e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
206             	1.00385774e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
207             	1.00391717e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
208             	1.00385773e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
209             	1.00391717e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
210             	1.00385774e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
211             	1.00391718e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
212             	1.00385775e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
213             	1.00391719e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
214             	1.00385776e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
215             	1.00391721e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
216             	1.00385777e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
217             	1.00391721e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
218             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
219             	1.00391723e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
220             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
221             	1.00391723e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
222             	1.00385779e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
223             	1.00391724e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
224             	1.00385779e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
225             	1.00391723e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
226             	1.00385780e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
227             	1.00391724e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
228             	1.00385779e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
229             	1.00391723e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
230             	1.00385779e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
231             	1.00391724e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
232             	1.00385779e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
233             	1.00391723e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
234             	1.00385779e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
235             	1.00391723e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
236             	1.00385779e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
237             	1.00391722e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
238             	1.00385779e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
239             	1.00391723e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
240             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
241             	1.00391722e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
242             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
243             	1.00391722e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
244             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
245             	1.00391722e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
246             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
247             	1.00391722e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
248             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
249             	1.00391721e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
250             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
251             	1.00391722e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
252             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
253             	1.00391721e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
254             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
255             	1.00391722e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
256             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
257             	1.00391721e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
258             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
259             	1.00391722e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
260             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
261             	1.00391721e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
262             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
263             	1.00391722e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
264             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
265             	1.00391721e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
266             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
267             	1.00391722e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
268             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
269             	1.00391721e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
270             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
271             	1.00391722e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
272             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
273             	1.00391721e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
274             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
275             	1.00391722e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
276             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
277             	1.00391721e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
278             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
279             	1.00391722e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
280             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
281             	1.00391721e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
282             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
283             	1.00391722e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
284             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
285             	1.00391721e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
286             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
287             	1.00391722e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
288             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
289             	1.00391721e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
290             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
291             	1.00391722e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
292             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
293             	1.00391721e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
294             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
295             	1.00391722e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
296             	1.00385777e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
297             	1.00391721e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
298             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
299             	1.00391722e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
300             	1.00385777e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
301             	1.00391721e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
302             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
303             	1.00391722e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
304             	1.00385777e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
305             	1.00391721e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
306             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
307             	1.00391722e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
308             	1.00385777e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
309             	1.00391721e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
310             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
311             	1.00391722e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
312             	1.00385777e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
313             	1.00391721e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
314             	1.00385778e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
315             	1.00391722e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
